CEP;CHAVE;UF;TIPO;Tipo_Acento;TITULO;Titulo_acento;PREPOSICAO;NOME;Nome_Acento;BAIRRO1;Bairro1_Acento;BAIRRO2;LIMINFPAR;LIMINFIMPA;LIMSUPPAR;LIMSUPIMPA;FLAGS;LADOS
04081906;01000;SP;AV;AV;;;;ARATAS;ARATÃS;INDIANOPOLIS;INDIANÓPOLIS;;515;515;515;515;6;34
04080903;01000;SP;AV;AV;;;;JANDIRA;JANDIRA;INDIANOPOLIS;INDIANÓPOLIS;;185;185;185;185;6;34
04080904;01000;SP;AV;AV;;;;JANDIRA;JANDIRA;INDIANOPOLIS;INDIANÓPOLIS;;226;226;226;226;6;34
04080905;01000;SP;AV;AV;;;;JANDIRA;JANDIRA;INDIANOPOLIS;INDIANÓPOLIS;;550;550;550;550;6;34
04080906;01000;SP;AV;AV;;;;JANDIRA;JANDIRA;INDIANOPOLIS;INDIANÓPOLIS;;647;647;647;647;6;34
04080907;01000;SP;AV;AV;;;;JANDIRA;JANDIRA;INDIANOPOLIS;INDIANÓPOLIS;;781;781;781;781;6;34
04080908;01000;SP;AV;AV;;;;JURUCE;JURUCÊ;INDIANOPOLIS;INDIANÓPOLIS;;185;185;185;185;6;34
04080909;01000;SP;AV;AV;;;;JURUCE;JURUCÊ;INDIANOPOLIS;INDIANÓPOLIS;;194;194;194;194;6;34
04080910;01000;SP;AV;AV;;;;JURUCE;JURUCÊ;INDIANOPOLIS;INDIANÓPOLIS;;135;135;135;135;6;34
04080911;01000;SP;AV;AV;;;;JURUCE;JURUCÊ;INDIANOPOLIS;INDIANÓPOLIS;;302;302;302;302;6;34
04080912;01000;SP;AV;AV;;;;JURUCE;JURUCÊ;INDIANOPOLIS;INDIANÓPOLIS;;407;407;407;407;6;34
04080913;01000;SP;AV;AV;;;;JURUCE;JURUCÊ;INDIANOPOLIS;INDIANÓPOLIS;;436;436;436;436;6;34
04084901;01000;SP;AV;AV;;;;MIRUNA;MIRUNA;INDIANOPOLIS;INDIANÓPOLIS;;327;327;327;327;6;34
04081903;01000;SP;AV;AV;;;;ARATAS;ARATÃS;INDIANOPOLIS;INDIANÓPOLIS;;200;200;200;200;6;34
04707906;01000;SP;R;R;;;;ANDREA PAULINETTI;ANDRÉA PAULINETTI;JARDIM DAS ACACIAS;JARDIM DAS ACÁC;;127;127;127;127;6;34
04081908;01000;SP;AV;AV;;;;ARATAS;ARATÃS;INDIANOPOLIS;INDIANÓPOLIS;;614;614;614;614;6;34
04082902;01000;SP;AL;AL;;;;IRAE;IRAÉ;INDIANOPOLIS;INDIANÓPOLIS;;143;143;143;143;6;34
04082903;01000;SP;AV;AV;;;;IRAI;IRAÍ;INDIANOPOLIS;INDIANÓPOLIS;;175;175;175;175;6;34
04082904;01000;SP;AV;AV;;;;IRAI;IRAÍ;INDIANOPOLIS;INDIANÓPOLIS;;297;297;297;297;6;34
04082905;01000;SP;AV;AV;;;;IRAI;IRAÍ;INDIANOPOLIS;INDIANÓPOLIS;;393;393;393;393;6;34
04082906;01000;SP;AV;AV;;;;IRAI;IRAÍ;INDIANOPOLIS;INDIANÓPOLIS;;438;438;438;438;6;34
04082907;01000;SP;AV;AV;;;;IRAI;IRAÍ;INDIANOPOLIS;INDIANÓPOLIS;;556;556;556;556;6;34
04082908;01000;SP;AV;AV;;;;IRAI;IRAÍ;INDIANOPOLIS;INDIANÓPOLIS;;570;570;570;570;6;34
04093901;01000;SP;AV;AV;;;;MOACI;MOACI;PLANALTO PAULISTA;PLANALTO PAULIS;;534;534;534;534;6;34
04083902;01000;SP;AV;AV;;;;MOACI;MOACI;PLANALTO PAULISTA;PLANALTO PAULIS;;1220;1220;1220;1220;6;34
04082909;01000;SP;R;R;;;;LYDIA SIMOES CABRAL;LYDIA SIMÕES CABRAL;INDIANOPOLIS;INDIANÓPOLIS;;84;84;84;84;6;34
04080914;01000;SP;AV;AV;;;;JURUCE;JURUCÊ;INDIANOPOLIS;INDIANÓPOLIS;;520;520;520;520;6;34
03280901;01000;SP;R;R;;;;EDMUNDO JUVENTINO FUENTES;EDMUNDO JUVENTINO FUENTES;PARQUE TOMAS SARAIVA;PARQUE TOMAS SA;;160;160;160;160;6;34
03312900;01000;SP;R;R;;;;MARTIM PESCADOR;MARTIM PESCADOR;TATUAPE;TATUAPÉ;;0;0;0;0;6;34
05402919;01000;SP;AV;AV;;;;REBOUCAS;REBOUÇAS;PINHEIROS;PINHEIROS;;3970;3970;3970;3970;6;34
01033902;01000;SP;PC;PC;;;;ALFREDO ISSA;ALFREDO ISSA;CENTRO;CENTRO;;48;48;48;48;6;34
05402920;01000;SP;AV;AV;;;;REBOUCAS;REBOUÇAS;PINHEIROS;PINHEIROS;;3970;3970;3970;3970;6;34
02989900;01000;SP;AV;AV;;;;RAIMUNDO PEREIRA DE MAGALHAES;RAIMUNDO PEREIRA DE MAGALHÃES;JARDIM MARILU;JARDIM MARILU;;12011;12011;12011;12011;6;34
04077913;01000;SP;AV;AV;;;;MOEMA;MOEMA;PLANALTO PAULISTA;PLANALTO PAULIS;;391;391;391;391;6;34
05724904;01000;SP;AV;AV;;;;ALBERTO AUGUSTO ALVES;ALBERTO AUGUSTO ALVES;VILA ANDRADE;VILA ANDRADE;;303;303;303;303;6;34
05477903;01000;SP;AV;AV;;;DAS;NACOES UNIDAS;NAÇÕES UNIDAS;JARDIM UNIVERSIDADE PINHEIROS;JARDIM UNIVERSI;;4777;4777;4777;4777;6;34
01455906;01000;SP;R;R;;;;HUNGRIA;HUNGRIA;JARDIM EUROPA;JARDIM EUROPA;;1100;1100;1100;1100;6;34
01545900;01000;SP;R;R;CEL;CEL;;DIOGO;DIOGO;JARDIM GLORIA;JARDIM GLÓRIA;;873;873;873;873;6;34
04317900;01000;SP;R;R;;;;DOMICIANO LEITE RIBEIRO;DOMICIANO LEITE RIBEIRO;VILA GUARANI;VILA GUARANI;;51;51;51;51;6;34
04717917;01000;SP;R;R;;;;ALEXANDRE DUMAS;ALEXANDRE DUMAS;CHACARA SANTO ANTONIO;CHÁCARA SANTO A;;2510;2510;2510;2510;6;34
03280900;01000;SP;R;R;;;;EDMUNDO JUVENTINO FUENTES;EDMUNDO JUVENTINO FUENTES;PARQUE TOMAS SARAIVA;PARQUE TOMAS SA;;180;180;180;180;6;34
04571908;01000;SP;R;R;DR;DR;;GERALDO CAMPOS MOREIRA;GERALDO CAMPOS MOREIRA;CIDADE MONCOES;CIDADE MONÇÕES;;240;240;240;240;6;34
03281902;01000;SP;AV;AV;;;;VILA EMA;VILA EMA;VILA EMA;VILA EMA;;3793;3793;3793;3793;6;34
03281903;01000;SP;AV;AV;;;;VILA EMA;VILA EMA;VILA EMA;VILA EMA;;3881;3881;3881;3881;6;34
03281904;01000;SP;AV;AV;;;;VILA EMA;VILA EMA;VILA EMA;VILA EMA;;3883;3883;3883;3883;6;34
03275905;01000;SP;AV;AV;;;;VILA EMA;VILA EMA;VILA EMA;VILA EMA;;2718;2718;2718;2718;6;34
03257906;01000;SP;AV;AV;;;;VILA EMA;VILA EMA;VILA EMA;VILA EMA;;119;119;119;119;6;34
03282907;01000;SP;AV;AV;;;;VILA EMA;VILA EMA;VILA EMA;VILA EMA;;3054;3054;3054;3054;6;34
03294908;01000;SP;AV;AV;;;;VILA EMA;VILA EMA;VILA EMA;VILA EMA;;4822;4822;4822;4822;6;34
03295909;01000;SP;AV;AV;;;;VILA EMA;VILA EMA;VILA EMA;VILA EMA;;5001;5001;5001;5001;6;34
03337900;01000;SP;R;R;MAESTRO;MAESTRO;;TOM JOBIM;TOM JOBIM;JARDIM ANALIA FRANCO;JARDIM ANÁLIA F;;85;85;85;85;6;34
03306900;01000;SP;R;R;;;;DOMINGOS AGOSTIM;DOMINGOS AGOSTIM;CIDADE MAE DO CEU;CIDADE MÃE DO C;;91;91;91;91;6;34
04705903;01000;SP;R;R;;;;JACERU;JACERU;VILA GERTRUDES;VILA GERTRUDES;;151;151;151;151;6;34
04437902;01000;SP;AV;AV;;;;JOAO PEIXOTO VIEGAS;JOÃO PEIXOTO VIEGAS;JARDIM CONSORCIO;JARDIM CONSÓRCI;;195;195;195;195;6;34
04719905;01000;SP;R;R;;;;VERBO DIVINO;VERBO DIVINO;CHACARA SANTO ANTONIO;CHÁCARA SANTO A;;1061;1061;1061;1061;6;34
04719912;01000;SP;R;R;;;;VERBO DIVINO;VERBO DIVINO;CHACARA SANTO ANTONIO;CHÁCARA SANTO A;;1601;1601;1601;1601;6;34
05037900;01000;SP;R;R;COM;COM;;SOUSA;SOUSA;AGUA BRANCA;ÁGUA BRANCA;;194;194;194;194;6;34
04293900;01000;SP;R;R;;;DO;BOQUEIRAO;BOQUEIRÃO;SAUDE;SAÚDE;;320;320;320;320;6;34
01310936;01000;SP;AV;AV;;;;PAULISTA;PAULISTA;BELA VISTA;BELA VISTA;;1842;1842;1842;1842;6;34
01310945;01000;SP;AV;AV;;;;PAULISTA;PAULISTA;BELA VISTA;BELA VISTA;;1842;1842;1842;1842;6;34
01014925;01000;SP;R;R;;;;BOA VISTA;BOA VISTA;CENTRO;CENTRO;;162;162;162;162;6;34
04538906;01000;SP;AV;AV;BRG;BRG;;FARIA LIMA;FARIA LIMA;ITAIM BIBI;ITAIM BIBI;;3600;3600;3600;3600;6;34
04581905;01000;SP;R;R;;;;FRANCISCO DIAS VELHO;FRANCISCO DIAS VELHO;VILA CORDEIRO;VILA CORDEIRO;;42;42;42;42;6;34
01410902;01000;SP;AL;AL;MIN;MIN;;ROCHA AZEVEDO;ROCHA AZEVEDO;CERQUEIRA CESAR;CERQUEIRA CÉSAR;;25;25;25;25;6;34
08220900;01000;SP;AV;AV;;;;JOSE PINHEIRO BORGES;JOSÉ PINHEIRO BORGES;VILA CAMPANELA;VILA CAMPANELA;;0;0;0;0;6;35
04602925;01000;SP;R;R;BARAO;BARÃO;;DO TRIUNFO;DO TRIUNFO;BROOKLIN PAULISTA;BROOKLIN PAULIS;;142;142;142;142;6;34
01141902;01000;SP;AV;AV;;;;ANTARTICA;ANTÁRTICA;PARQUE IND TOMAS EDSON;PARQUE IND TOMA;;92;92;92;92;6;34
01215900;01000;SP;R;R;;;;HELVETIA;HELVÉTIA;CAMPOS ELISEOS;CAMPOS ELÍSEOS;;55;55;55;55;6;34
08090900;01000;SP;AV;AV;DR;DR;;JOSE ARTUR NOVA;JOSÉ ARTUR NOVA;PARQUE PAULISTANO;PARQUE PAULISTA;;185;185;185;185;6;34
01109900;01000;SP;R;R;;;;PEDRO VICENTE;PEDRO VICENTE;LUZ;LUZ;;205;205;205;205;6;34
05303913;01000;SP;R;R;;;;CARLOS WEBER;CARLOS WEBER;VILA LEOPOLDINA;VILA LEOPOLDINA;;1330;1330;1330;1330;6;34
05425905;01000;SP;AV;AV;;;DAS;NACOES UNIDAS;NAÇÕES UNIDAS;PINHEIROS;PINHEIROS;;7815;7815;7815;7815;6;34
05676900;01000;SP;AV;AV;;;;MAGALHAES DE CASTRO;MAGALHÃES DE CASTRO;CIDADE JARDIM;CIDADE JARDIM;;12000;12000;12000;12000;6;34
04709901;01000;SP;R;R;;;;BELA VISTA;BELA VISTA;SANTO AMARO;SANTO AMARO;;739;739;739;739;6;34
04185901;01000;SP;R;R;;;;PROJETADA;PROJETADA;VILA LIVIERO;VILA LIVIERO;;0;0;0;0;6;35
04185902;01000;SP;R;R;;;;PROJETADA;PROJETADA;VILA LIVIERO;VILA LIVIERO;;0;0;0;0;6;35
04246901;01000;SP;VIA;VIA;;;;ANCHIETA;ANCHIETA;VILA MOINHO VELHO;VILA MOINHO VEL;;1312;1312;1312;1312;6;34
03081900;01000;SP;R;R;;;;TUIUTI;TUIUTI;TATUAPE;TATUAPÉ;;589;589;589;589;6;34
03123902;01000;SP;R;R;;;;SARAPUI;SARAPUÍ;MOOCA;MOOCA;;164;164;164;164;6;34
03084902;01000;SP;R;R;SANTA;SANTA;;VIRGINIA;VIRGÍNIA;TATUAPE;TATUAPÉ;;299;299;299;299;6;34
04755902;01000;SP;R;R;;;;GIBRALTAR;GIBRALTAR;SANTO AMARO;SANTO AMARO;;368;368;368;368;6;34
05145907;01000;SP;AV;AV;;;;RAIMUNDO PEREIRA DE MAGALHAES;RAIMUNDO PEREIRA DE MAGALHÃES;JARDIM IRIS;JARDIM ÍRIS;;1465;1465;1465;1465;6;34
03319900;01000;SP;R;R;;;;CANTAGALO;CANTAGALO;VILA GOMES CARDIM;VILA GOMES CARD;;74;74;74;74;6;34
03115901;01000;SP;AV;AV;;;;PAES DE BARROS;PAES DE BARROS;MOOCA;MOOCA;;923;923;923;923;6;34
04205914;01000;SP;PC;PC;;;;NAMI JAFET;NAMI JAFET;IPIRANGA;IPIRANGA;;235;235;235;235;6;34
04571936;01000;SP;AV;AV;ENG;ENG;;LUIZ CARLOS BERRINI;LUIZ CARLOS BERRINI;CIDADE MONCOES;CIDADE MONÇÕES;;1376;1376;1376;1376;6;34
05311903;01000;SP;R;R;;;;MERGENTHALER;MERGENTHALER;VILA LEOPOLDINA;VILA LEOPOLDINA;;1177;1177;1177;1177;6;34
05428900;01000;SP;R;R;;;;SUMIDOURO;SUMIDOURO;PINHEIROS;PINHEIROS;;740;740;740;740;6;34
01212901;01000;SP;R;R;GAL;GAL;;COUTO DE MAGALHAES;COUTO DE MAGALHÃES;SANTA EFIGENIA;SANTA EFIGÊNIA;;175;175;175;175;6;34
01013911;01000;SP;R;R;;;;QUINZE DE NOVEMBRO;QUINZE DE NOVEMBRO;CENTRO;CENTRO;;228;228;228;228;6;34
01014940;01000;SP;R;R;;;;BOA VISTA;BOA VISTA;CENTRO;CENTRO;;84;84;84;84;6;34
01409903;01000;SP;R;R;;;;PEIXOTO GOMIDE;PEIXOTO GOMIDE;JARDIM PAULISTA;JARDIM PAULISTA;;768;768;768;768;6;34
01311932;01000;SP;AV;AV;;;;PAULISTA;PAULISTA;BELA VISTA;BELA VISTA;;37;37;37;37;6;34
01014930;01000;SP;R;R;;;;BOA VISTA;BOA VISTA;CENTRO;CENTRO;;170;170;170;170;6;34
01311937;01000;SP;AV;AV;;;;PAULISTA;PAULISTA;BELA VISTA;BELA VISTA;;453;453;453;453;6;34
05550900;01000;SP;R;R;;;;MARIO REGALLO PEREIRA;MÁRIO REGALLO PEREIRA;JARDIM GILDA MARIA;JARDIM GILDA MA;;142;142;142;142;6;34
01107902;01000;SP;AV;AV;;;DO;ESTADO;ESTADO;BOM RETIRO;BOM RETIRO;;777;777;777;777;6;34
05577902;01000;SP;RODOVIA;RODOVIA;;;;RAPOSO TAVARES;RAPOSO TAVARES;JARDIM ARPOADOR;JARDIM ARPOADOR;;17;17;17;17;6;34
01304902;01000;SP;R;R;;;;AUGUSTA;AUGUSTA;CONSOLACAO;CONSOLAÇÃO;;1626;1626;1626;1626;6;34
01308901;01000;SP;R;R;DONA;DONA;;ADMA JAFET;ADMA JAFET;BELA VISTA;BELA VISTA;;91;91;91;91;6;34
02010902;01000;SP;R;R;;;;VOLUNTARIOS DA PATRIA;VOLUNTÁRIOS DA PÁTRIA;SANTANA;SANTANA;;300;300;300;300;6;34
04029904;01000;SP;AV;AV;;;;IBIRAPUERA;IBIRAPUERA;INDIANOPOLIS;INDIANÓPOLIS;;3407;3407;3407;3407;6;34
04543907;01000;SP;AV;AV;PRES;PRES;;JUSCELINO KUBITSCHEK;JUSCELINO KUBITSCHEK;VILA NOVA CONCEICAO;VILA NOVA CONCE;;1909;1909;1909;1909;6;34
03617900;01000;SP;R;R;;;;CLAUDIA;CLÁUDIA;VILA MARIETA;VILA MARIETA;;153;153;153;153;6;34
04711904;01000;SP;R;R;ARQ;ARQ;;OLAVO REDIG DE CAMPOS;OLAVO REDIG DE CAMPOS;VILA SAO FRANCISCO;VILA SÃO FRANCI;;105;105;105;105;6;34
05035901;01000;SP;AV;AV;EMB;EMB;;MACEDO SOARES;MACEDO SOARES;PARQUE RES DA LAPA;PARQUE RES DA L;;10735;10735;10735;10735;6;34
08430900;01000;SP;R;R;SAO;SÃO;;PASCAL;PASCAL;JARDIM SAO PAULO;JARDIM SÃO PAUL;;269;269;269;269;6;34
01144901;01000;SP;R;R;;;;WILLY HEINRICH BORGHOFF;WILLY HEINRICH BORGHOFF;PARQUE IND TOMAS EDSON;PARQUE IND TOMA;;368;368;368;368;6;34
04217905;01000;SP;R;R;;;;VEMAG;VEMAG;IPIRANGA;IPIRANGA;;629;629;629;629;6;34
08090901;01000;SP;AV;AV;DR;DR;;JOSE ARTUR NOVA;JOSÉ ARTUR NOVA;PARQUE PAULISTANO;PARQUE PAULISTA;;1309;1309;1309;1309;6;34
01415909;01000;SP;R;R;;;;BELA CINTRA;BELA CINTRA;CONSOLACAO;CONSOLAÇÃO;;521;521;521;521;6;34
04671901;01000;SP;R;R;;;;OLAVO BILAC;OLAVO BILAC;VILA SOFIA;VILA SOFIA;;242;242;242;242;6;34
04671902;01000;SP;R;R;DUQUE;DUQUE;;COSTA;COSTA;VILA SOFIA;VILA SOFIA;;495;495;495;495;6;34
04671905;01000;SP;R;R;DUQUE;DUQUE;;COSTA;COSTA;VILA SOFIA;VILA SOFIA;;365;365;365;365;6;34
04674903;01000;SP;AV;AV;SARG;SARG;;GERALDO SANT ANA;GERALDO SANT'ANA;JARDIM TAQUARAL;JARDIM TAQUARAL;;660;660;660;660;6;34
04671906;01000;SP;R;R;;;;SOCRATES;SÓCRATES;VILA SOFIA;VILA SOFIA;;335;335;335;335;6;34
04671907;01000;SP;R;R;;;;SOCRATES;SÓCRATES;VILA SOFIA;VILA SOFIA;;697;697;697;697;6;34
04674904;01000;SP;R;R;;;;JOSE BENEDITO SALINAS;JOSÉ BENEDITO SALINAS;JARDIM ITAPEVA;JARDIM ITAPEVA;;110;110;110;110;6;34
04674905;01000;SP;R;R;;;;ROQUE GIANGRANDE FILHO;ROQUE GIANGRANDE FILHO;JARDIM ITAPEVA;JARDIM ITAPEVA;;130;130;130;130;6;34
05307900;01000;SP;AV;AV;ENG;ENG;;ROBERTO ZUCCOLO;ROBERTO ZUCCOLO;JARDIM HUMAITA;JARDIM HUMAITÁ;;555;555;555;555;6;34
01227902;01000;SP;AV;AV;;;;ANGELICA;ANGÉLICA;CONSOLACAO;CONSOLAÇÃO;;2491;2491;2491;2491;6;34
01220907;01000;SP;R;R;;;;BENTO FREITAS;BENTO FREITAS;REPUBLICA;REPÚBLICA;;176;176;176;176;6;34
01310935;01000;SP;AV;AV;;;;PAULISTA;PAULISTA;BELA VISTA;BELA VISTA;;352;352;352;352;6;34
01219906;01000;SP;R;R;;;DO;AROUCHE;AROUCHE;REPUBLICA;REPÚBLICA;;23;23;23;23;6;34
03061900;01000;SP;R;R;;;;TOLEDO BARBOSA;TOLEDO BARBOSA;BELENZINHO;BELENZINHO;;485;485;485;485;6;34
01131900;01000;SP;R;R;;;;SERGIO TOMAS;SÉRGIO TOMÁS;BOM RETIRO;BOM RETIRO;;740;740;740;740;6;34
01516901;01000;SP;AV;AV;;;DO;ESTADO;ESTADO;CAMBUCI;CAMBUCI;;4568;4568;4568;4568;6;34
01418901;01000;SP;AL;AL;;;;SANTOS;SANTOS;CERQUEIRA CESAR;CERQUEIRA CÉSAR;;2356;2356;2356;2356;6;34
01013906;01000;SP;R;R;;;;QUINZE DE NOVEMBRO;QUINZE DE NOVEMBRO;CENTRO;CENTRO;;275;275;275;275;6;34
03640900;01000;SP;AV;AV;DR;DR;;ORENCIO VIDIGAL;ORÊNCIO VIDIGAL;VILA CARLOS DE CAMPOS;VILA CARLOS DE;;598;598;598;598;6;34
03614900;01000;SP;R;R;;;;VERENA;VERENA;VILA SANTANA;VILA SANTANA;;197;197;197;197;6;34
04360900;01000;SP;R;R;;;;MANUEL CHEREM;MANUEL CHEREM;VILA PAULISTA;VILA PAULISTA;;232;232;232;232;6;34
01226901;01000;SP;R;R;;;;MARTIM FRANCISCO;MARTIM FRANCISCO;SANTA CECILIA;SANTA CECÍLIA;;665;665;665;665;6;34
03169901;01000;SP;R;R;;;;MARCIAL;MARCIAL;MOOCA;MOOCA;;134;134;134;134;6;34
04055901;01000;SP;R;R;;;;ISAIAS SALOMAO;ISAÍAS SALOMÃO;SAUDE;SAÚDE;;101;101;101;101;6;34
04583908;01000;SP;AV;AV;;;;JURUBATUBA;JURUBATUBA;VILA CORDEIRO;VILA CORDEIRO;;374;374;374;374;6;34
04583915;01000;SP;AV;AV;DR;DR;;CHUCRI ZAIDAN;CHUCRI ZAIDAN;VILA CORDEIRO;VILA CORDEIRO;;281;281;281;281;6;34
04563908;01000;SP;R;R;;;;CONCEICAO DE MONTE ALEGRE;CONCEIÇÃO DE MONTE ALEGRE;CIDADE MONCOES;CIDADE MONÇÕES;;351;351;351;351;6;34
04567901;01000;SP;R;R;;;;ARIZONA;ARIZONA;CIDADE MONCOES;CIDADE MONÇÕES;;1349;1349;1349;1349;6;34
04569901;01000;SP;R;R;;;;GUARAIUVA;GUARAIÚVA;CIDADE MONCOES;CIDADE MONÇÕES;;553;553;553;553;6;34
04571921;01000;SP;R;R;;;;SANSAO ALVES DOS SANTOS;SANSÃO ALVES DOS SANTOS;CIDADE MONCOES;CIDADE MONÇÕES;;102;102;102;102;6;34
04571922;01000;SP;R;R;;;;SANSAO ALVES DOS SANTOS;SANSÃO ALVES DOS SANTOS;CIDADE MONCOES;CIDADE MONÇÕES;;237;237;237;237;6;34
04571923;01000;SP;R;R;;;;SANSAO ALVES DOS SANTOS;SANSÃO ALVES DOS SANTOS;CIDADE MONCOES;CIDADE MONÇÕES;;433;433;433;433;6;34
04571935;01000;SP;AV;AV;ENG;ENG;;LUIZ CARLOS BERRINI;LUIZ CARLOS BERRINI;CIDADE MONCOES;CIDADE MONÇÕES;;1700;1700;1700;1700;6;34
04578907;01000;SP;AV;AV;;;DAS;NACOES UNIDAS;NAÇÕES UNIDAS;BROOKLIN PAULISTA;BROOKLIN PAULIS;;11541;11541;11541;11541;6;34
04578910;01000;SP;AV;AV;;;DAS;NACOES UNIDAS;NAÇÕES UNIDAS;BROOKLIN PAULISTA;BROOKLIN PAULIS;;12901;12901;12901;12901;6;34
04578911;01000;SP;AV;AV;;;DAS;NACOES UNIDAS;NAÇÕES UNIDAS;BROOKLIN PAULISTA;BROOKLIN PAULIS;;12995;12995;12995;12995;6;34
04565911;01000;SP;R;R;;;;FLORIDA;FLÓRIDA;CIDADE MONCOES;CIDADE MONÇÕES;;1738;1738;1738;1738;6;34
04569903;01000;SP;R;R;;;;QUINTANA;QUINTANA;CIDADE MONCOES;CIDADE MONÇÕES;;1012;1012;1012;1012;6;34
04565910;01000;SP;R;R;;;;FLORIDA;FLÓRIDA;CIDADE MONCOES;CIDADE MONÇÕES;;1737;1737;1737;1737;6;34
04583907;01000;SP;AV;AV;DR;DR;;CHUCRI ZAIDAN;CHUCRI ZAIDAN;VILA CORDEIRO;VILA CORDEIRO;;46;46;46;46;6;34
04583909;01000;SP;AV;AV;DR;DR;;CHUCRI ZAIDAN;CHUCRI ZAIDAN;VILA CORDEIRO;VILA CORDEIRO;;80;80;80;80;6;34
04583910;01000;SP;AV;AV;DR;DR;;CHUCRI ZAIDAN;CHUCRI ZAIDAN;VILA CORDEIRO;VILA CORDEIRO;;96;96;96;96;6;34
04583911;01000;SP;R;R;;;;ALVARO RODRIGUES;ÁLVARO RODRIGUES;VILA CORDEIRO;VILA CORDEIRO;;152;152;152;152;6;34
04581901;01000;SP;R;R;;;;ROQUE PETRELLA;ROQUE PETRELLA;VILA CORDEIRO;VILA CORDEIRO;;219;219;219;219;6;34
04581902;01000;SP;R;R;;;;ROQUE PETRELLA;ROQUE PETRELLA;VILA CORDEIRO;VILA CORDEIRO;;335;335;335;335;6;34
04578906;01000;SP;AV;AV;;;DAS;NACOES UNIDAS;NAÇÕES UNIDAS;BROOKLIN PAULISTA;BROOKLIN PAULIS;;10999;10999;10999;10999;6;34
04578908;01000;SP;AV;AV;;;DAS;NACOES UNIDAS;NAÇÕES UNIDAS;BROOKLIN PAULISTA;BROOKLIN PAULIS;;11857;11857;11857;11857;6;34
04571924;01000;SP;AV;AV;ENG;ENG;;LUIZ CARLOS BERRINI;LUIZ CARLOS BERRINI;CIDADE MONCOES;CIDADE MONÇÕES;;267;267;267;267;6;34
04571925;01000;SP;AV;AV;ENG;ENG;;LUIZ CARLOS BERRINI;LUIZ CARLOS BERRINI;CIDADE MONCOES;CIDADE MONÇÕES;;550;550;550;550;6;34
04571926;01000;SP;AV;AV;ENG;ENG;;LUIZ CARLOS BERRINI;LUIZ CARLOS BERRINI;CIDADE MONCOES;CIDADE MONÇÕES;;716;716;716;716;6;34
04571937;01000;SP;R;R;DR;DR;;GERALDO CAMPOS MOREIRA;GERALDO CAMPOS MOREIRA;CIDADE MONCOES;CIDADE MONÇÕES;;110;110;110;110;6;34
04560916;01000;SP;R;R;;;;NEBRASKA;NEBRASKA;BROOKLIN NOVO;BROOKLIN NOVO;;267;267;267;267;6;34
04221900;01000;SP;R;R;;;;AMADIS;AMADIS;VILA INDEPENDENCIA;VILA INDEPENDÊN;;553;553;553;553;6;34
04707907;01000;SP;R;R;;;;ANDREA PAULINETTI;ANDRÉA PAULINETTI;JARDIM DAS ACACIAS;JARDIM DAS ACÁC;;97;97;97;97;6;34
04708904;01000;SP;R;R;;;;CANCIONEIRO DE EVORA;CANCIONEIRO DE ÉVORA;SANTO AMARO;SANTO AMARO;;255;255;255;255;6;34
04713900;01000;SP;R;R;;;DA;PAZ;PAZ;CHACARA SANTO ANTONIO;CHÁCARA SANTO A;;1313;1313;1313;1313;6;34
04713901;01000;SP;R;R;;;DA;PAZ;PAZ;CHACARA SANTO ANTONIO;CHÁCARA SANTO A;;1431;1431;1431;1431;6;34
04556901;01000;SP;AV;AV;SANTO;SANTO;;AMARO;AMARO;BROOKLIN PAULISTA;BROOKLIN PAULIS;;2468;2468;2468;2468;6;34
04556902;01000;SP;AV;AV;SANTO;SANTO;;AMARO;AMARO;BROOKLIN PAULISTA;BROOKLIN PAULIS;;3651;3651;3651;3651;6;34
04556903;01000;SP;AV;AV;SANTO;SANTO;;AMARO;AMARO;BROOKLIN PAULISTA;BROOKLIN PAULIS;;4281;4281;4281;4281;6;34
04559910;01000;SP;AV;AV;;;;PORTUGAL;PORTUGAL;BROOKLIN PAULISTA;BROOKLIN PAULIS;;228;228;228;228;6;34
04559911;01000;SP;AV;AV;;;;PORTUGAL;PORTUGAL;BROOKLIN PAULISTA;BROOKLIN PAULIS;;272;272;272;272;6;34
04559912;01000;SP;AV;AV;;;;PORTUGAL;PORTUGAL;BROOKLIN PAULISTA;BROOKLIN PAULIS;;600;600;600;600;6;34
04565912;01000;SP;R;R;;;;FLORIDA;FLÓRIDA;CIDADE MONCOES;CIDADE MONÇÕES;;1758;1758;1758;1758;6;34
04560915;01000;SP;R;R;;;;NOVA YORK;NOVA YORK;BROOKLIN PAULISTA;BROOKLIN PAULIS;;932;932;932;932;6;34
04571929;01000;SP;AV;AV;ENG;ENG;;LUIZ CARLOS BERRINI;LUIZ CARLOS BERRINI;CIDADE MONCOES;CIDADE MONÇÕES;;1139;1139;1139;1139;6;34
04562908;01000;SP;R;R;;;;ARANDU;ARANDU;BROOKLIN PAULISTA;BROOKLIN PAULIS;;281;281;281;281;6;34
04562909;01000;SP;R;R;;;;ARANDU;ARANDU;BROOKLIN PAULISTA;BROOKLIN PAULIS;;1015;1015;1015;1015;6;34
04561910;01000;SP;R;R;;;;GUARARAPES;GUARARAPES;BROOKLIN PAULISTA;BROOKLIN PAULIS;;75;75;75;75;6;34
04562910;01000;SP;R;R;;;;ARANDU;ARANDU;BROOKLIN PAULISTA;BROOKLIN PAULIS;;1544;1544;1544;1544;6;34
